Dst Port,Protocol,Flow Duration,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,Down/Up Ratio
443,3,77.35332166414722,889.5193937400996,148.56477716436248,258.7729147380908,1892.9641151922442,155.7918321119227,1497.578729494562,2742.007806732804,96.63365365625981,7.841485425327664,0,0,0,1,2.4153542849802534
443,2,48.85495010598347,1781.033143831441,475.96127169641073,549.8168826322003,1258.1545550037717,188.90530397419334,1056.1742782956378,478.20621046629657,5.10520541828483,55.225139925348934,0,0,1,1,0.46996755192105005
80,3,191.9327183889774,855.6085972767673,38.96885786745751,51.38386770852886,135.9561906166832,44.1746081556381,300.6447234629765,740.2514860484655,29.322659362963314,1.7470473699714388,1,0,0,1,2.439304284821893
80,2,43.05535926574453,4939.200587906141,270.8035104727002,516.7036832854366,924.7381522517077,21.03048971202261,301.2792488488451,591.901907187531,37.441087061427226,20.64079773901848,0,0,0,1,1.2724409285829048
22,3,103.02798132846267,789.2463518859174,8.945407801780354,396.0469213279486,2128.745491208212,66.49231746920864,852.2302707337716,1164.573133912743,43.022064445441735,1.388361192345898,0,0,0,1,1.3184362203615938
80,1,82.39818363845819,1029.6863680100896,53.550826853568076,52.398988751652425,429.4329616456078,176.76232923713835,448.89773627526165,126.31174266027323,12.26592939707641,37.7717814299792,0,0,0,1,0.048190707565464425
21,1,1.3548168838149715,985.253109361181,239.01131884771073,599.2043353176764,682.3765794906074,59.12737200328827,92.89261181100684,1107.0013004585103,96.78692467453106,23.39642001650044,1,0,0,1,2.151185735176681
443,1,79.18882132541735,1543.5595742959927,168.6750566810537,764.929171078342,422.10541698318406,154.56203209522806,742.5243501786757,930.469509754822,103.60721405498963,23.711157079168935,0,0,1,1,0.2573141457108251
443,1,51.85075858317375,228.58985323301997,57.9768143547094,254.23846442402674,422.04860700392203,56.07970578299807,230.60048359524433,1367.1456178447893,63.52072436719156,144.36704178169103,0,0,0,1,0.10860558187580642
80,1,16.501239676120726,582.3706675445536,45.58497311183989,68.18969172437642,1451.8507192950844,111.39012135809843,279.3239123220086,2014.819232488752,56.65796742974407,94.98299084908383,0,0,2,1,1.0370609335379066
443,1,93.64183374606857,123.42196479317512,33.05151108969871,89.76158456860145,500.0547922335693,17.51691570107713,833.3405102119785,385.71071891411566,0.9901817195249536,124.14688908545503,0,0,0,1,1.1615674498668112
23,2,183.82681038167027,301.4543919791406,8.89557895252409,1676.6999249588453,3801.784916789041,27.723790448173734,1499.324512831176,87.53717570386968,146.68304283818867,47.720680528047,1,0,0,1,0.69217401245776
443,2,77.10365254718114,836.2171371252565,125.02973747991615,1398.5854219569414,568.4229026610285,2.918037627054553,586.7963628009798,1094.201971936544,21.923095905713474,117.25934320205845,0,0,0,1,1.2293930207498442
443,2,94.34042847764003,1350.2031891905683,40.86355362354282,766.4489426235298,474.94632191062476,297.76755230724336,94.58692981858967,391.71199043949383,144.316534982523,16.758720125906954,0,0,0,1,1.8144641729546729
23,1,68.83200667423287,174.8366196811926,119.98148619091683,57.372343578998034,697.6273773174954,88.59685975452622,114.31464619820576,1159.060406311949,28.484447452234495,50.28475291116268,1,0,0,1,0.3196174274030325
25,2,56.42045207907791,1332.868196805493,11.89693364460945,48.641742925093524,652.0368396701091,33.82206808795409,1726.7963057144932,2059.1291615381742,32.741045249147966,86.8807833592086,0,0,0,0,0.6784876022292764
23,1,58.15901642084906,1293.4740380779763,79.57319035249782,1141.5932935392714,196.97809539872532,169.6832966634432,236.85358987186044,686.5743277103043,9.638723982269909,24.973324787796688,0,0,0,1,1.194527978176982
22,2,96.22241873628248,2622.683209398567,0.6427070126607896,1018.9019080770547,540.7948470341931,11.410676085836098,394.86781808067246,3598.5219779797,13.524080129219888,101.57075120522741,0,0,0,2,0.06010915446692414
80,1,146.96789195965943,1831.257769370272,45.53081405613455,88.59022681160187,265.0822048489143,75.13898209335035,177.59160900393027,279.2809412425497,282.04846105083317,350.92429345465786,0,0,0,1,0.194647648528389
22,1,33.49456434035049,139.60427325316422,90.31996351167207,784.4342784964539,797.8760538473649,31.287966318132902,804.3671366359561,283.9941410219924,148.39080180076218,63.17864980671628,0,0,0,1,0.41626886047724876
21,1,37.38420157978124,1833.0819793015442,90.78087743214542,372.6670146724174,163.5633042967458,201.98795108619382,370.8321497786704,1368.0159257013067,73.57235280719459,73.79846082018133,1,0,0,1,0.4558860517016345
22,1,397.1816855048078,1108.1145029816514,3.9699434747477973,1073.6754062932946,1204.2355580614146,326.05195357998525,230.52772854659162,2311.2135827836823,85.23374684744137,0.07171924328056203,0,0,0,0,0.8088480649492412
22,3,88.8285863196121,711.8595875303841,144.88224253667744,314.54380440796734,658.659268986367,3.3408373794823767,914.7424560894184,1398.0593722846133,217.0219776719892,60.02561254169603,0,0,2,1,0.168930852403292
22,1,60.479378317680755,542.1791284983549,71.14183146784453,132.99289247452586,63.58180842030037,110.96939352431899,728.4008975059703,1025.3596416584555,4.223459068560108,37.25025051487862,0,0,0,1,1.1437554486014565
25,2,47.88394068346611,327.4500801904213,29.65881329735306,670.9073412492559,1431.6581895222948,21.79596368681234,356.65074652959197,3633.066426689745,80.53026007892352,7.682438749121578,0,0,0,1,0.7044409356212091
80,2,55.46057083957504,536.8701723620588,179.21946189247296,674.2459891470223,2543.0904069296826,337.8608729062225,984.9117829174547,2724.811647741569,6.952791745559709,30.938879993427832,0,0,0,1,0.7162110437374488
443,3,16.457740972523823,2003.2939042126939,276.1546935979062,278.2836960962916,202.69681382588024,92.45793886669634,277.7283235122286,523.0787388408421,81.25848983743286,101.49128291109753,0,0,0,1,0.22025853776538912
80,3,79.7271524781062,20.059694216614183,4.301243546388293,123.17267158432571,1709.821986709238,28.292656866221478,172.02364028869857,1247.6310654021604,48.39431736814003,27.958835836942615,0,1,0,1,2.163741341601853
80,3,127.995314642115,44.971548182605574,46.16026688696233,1188.4850641063235,2309.447227776488,106.57340523345431,1243.4232669802147,430.9784468658896,210.6552605990168,94.91714401568548,1,0,0,1,0.1625235631720161
25,1,12.569298958307314,2530.393897622245,462.09060272102295,496.5652053271241,157.60259098159958,107.06161776414618,340.33752610477563,633.7526240319936,0.5797689845945735,0.37058686219763415,0,0,0,1,0.8090198461860094
80,1,20.16617633310592,724.5627680206898,73.80711152335162,434.17547544277187,188.0556994819688,251.76883788825913,185.20209771964718,585.4681076707387,80.38753765595382,37.475262370914066,0,0,0,0,0.42692259562400503
80,2,29.274499911906325,185.72237891706897,154.09215780738035,203.3463728635074,22.314046671470543,188.51263620475945,254.1824225216151,1686.1186845413597,4.536885435888335,12.926509222491948,1,0,0,1,0.4627406118716238
443,3,58.87935121120426,305.6260662152174,2.5887240983813733,96.29094029808975,669.9614645459172,315.62711886285797,578.0233079005036,374.6397819633978,13.995166137888749,57.73622091041776,0,0,1,1,0.7754651650268382
443,3,121.26199034152114,1300.584482415638,34.04200583252619,553.5101896752791,1153.3029930657385,61.683657317387485,162.50819845402543,34.52812331815515,105.93527418057025,21.011050019456,0,0,0,1,1.309383288945431
53,2,148.51418957056055,514.0329178822473,10.454229164286286,217.9078679477597,1964.0971722680267,0.6298743571314113,212.1483967114342,184.628829447984,9.828610893732069,110.08413474810264,0,0,0,1,1.20379614057372
80,1,12.465324241709986,285.38574054589805,48.373283286247606,25.248187874751633,220.81150179300252,123.87397832523293,383.45323834357583,1502.6315907067492,31.715134019286506,56.41056320469787,0,0,0,1,0.2541331796507526
22,3,133.9434391542446,905.6873841679103,135.24762990410213,14.540111294826554,180.08886574886458,3.1444235001111447,258.7136756079136,1570.430345933396,42.42196995257501,80.24854623371044,0,0,1,1,0.8417124802283722
443,3,44.993436440313936,1305.8722392016505,1.7572674903183,261.5803395155263,1366.5879779914733,4.214889757003661,674.1623094785973,563.3260260453671,24.92833186729013,8.610133745605776,1,0,0,1,0.7786570606192615
443,3,45.11114385453279,1719.4232415754343,61.64324855752717,950.1693420478132,214.9897687113711,174.01947866375295,953.5790875162731,1017.9564919555315,3.9304923210893676,159.27622732932204,0,0,0,2,0.7267436152301424
25,1,115.9797797240525,44.07243917010375,423.5212992765619,561.3123485380821,3355.0572879399087,117.45227752685656,1074.109051705014,400.9390269558141,46.34482803170556,114.19579167588954,0,0,0,1,1.17482068186699
21,1,247.18195598181057,410.88198455138314,39.45995613416212,479.7524807970491,38.82005213921984,174.80613617423012,498.5799585916774,516.4366929259951,24.393215538914554,8.106317974281602,0,0,0,1,0.6923559416178858
443,1,82.48128671117728,853.2761049734033,244.9348556137707,1243.4095285574406,1261.1747080573996,24.355623255849103,251.05529822799434,16.034393002605597,146.31824694275076,121.67719898185463,0,0,0,1,3.3047575886440477
80,2,257.08675869930374,49.917383253672426,192.32269774142486,1180.9160477190069,1407.613162777337,37.14763299956379,84.04658126151634,621.5720931204387,187.19948085236408,202.8698473912212,0,1,0,1,1.3087259024714315
25,3,303.3019447125296,445.64499673256205,48.499840720183954,695.5136001955578,690.4272079677697,25.447868749154594,70.73503081689742,975.683266798491,2.7168222892644027,5.352438693283449,0,0,2,1,0.4514404561514839
22,1,77.88973028973938,1155.0939622614544,133.5444671908183,1887.783259954998,66.29959634506689,55.341658820562735,280.90671502789905,1194.817525048765,176.6916455472404,31.78040733783023,0,0,0,0,0.033245491588216304
80,3,2.2337235759992136,2010.667253499645,60.881974708855246,415.11409997620046,140.98702846282302,425.31517341803686,319.31860210189774,494.7929717683572,77.39970139987523,80.91314496376194,0,0,0,1,3.845423214647229
23,2,74.47722218735613,788.6440373384455,108.76089559229558,101.1285137342823,1257.3958270953324,47.74945144482559,824.7681251825466,1323.167898147588,200.8442425341947,44.77037119591152,0,0,0,1,0.6859986423674403
80,2,3.224356882510974,29.726549212101155,9.948631413902843,895.6674711157426,259.94435609173985,130.6789600293326,176.78965685289967,220.5558217419702,252.40298257629118,55.460798958784395,0,0,0,1,0.013062048371345232
80,2,203.3777406440863,129.73990407868482,123.31171507361556,736.267575638353,1927.7250969703712,214.25092102331647,138.749476014101,2353.090099150417,70.96672274440576,6.950243661436764,0,0,0,1,0.05029070005409985
80,1,91.1458524117268,1030.857003446383,29.559973440660876,1067.3237892797754,296.40823720373163,46.65925279756934,65.52112674397267,519.6184033262738,240.17360274466367,128.56170958240466,0,0,0,1,1.688725412940394
53,3,196.99163785787957,429.39648030256996,110.1300247323341,73.55816775749628,1541.4531826000355,77.79322231753052,170.80298473112865,1123.6270172279746,270.6082423357887,63.596004346024145,0,0,1,1,0.5273026186514751
80,2,7.485722506399065,639.5779025475462,86.35536620217337,340.7811741314201,1043.6365123965033,67.27891722897189,122.54129418182266,4671.285352807367,49.142982395991076,22.755841016186515,0,0,1,0,0.24844003869355852
443,2,5.26028789371607,2479.942778309378,22.524630622482135,77.96060957799885,904.5880928525853,34.929543785446384,263.7624057181199,1110.9984442530858,107.06906486885023,130.88071172191223,0,0,0,2,1.478871846175727
22,1,86.46209280625176,162.72611276814126,119.35028643470294,874.7364758712479,339.6353784327573,39.64986139160693,128.59776875430202,1218.3618715551174,71.31085447999239,3.7305613933665986,0,0,0,1,1.5675926571315593
80,1,97.83258535239496,586.1090668804293,232.89111173086874,1680.9791652746733,2304.999319344553,4.188077073251585,586.4701598511921,1598.640682558416,411.7491506260982,62.486457898594225,0,0,2,1,0.15805084378406517
443,1,237.39961086908085,19.669932858805286,106.27724708550892,1490.7762714973976,2139.211320753887,400.0435280913313,197.1572972473463,62.40742081317105,19.899646054277518,44.03120710945973,0,0,0,0,0.8322745713351493
80,1,51.43280124632077,2301.7116321848534,25.373565004214267,50.93930107412305,603.2623312609699,66.94818228974582,600.755353034497,371.61840943801764,9.776498718785808,68.40110552824747,1,0,0,1,0.5019415598086943
80,2,85.4502111074404,1116.1856165745369,40.11465613933033,1123.3204038350366,1791.6126992355262,41.323498533366596,1074.372587392538,562.2857281693523,20.310174789455647,50.76244763551758,1,1,1,1,0.16346888710489613
443,3,17.877232748190274,458.9213945923209,43.57568789364446,536.3306331130289,1092.0893802457506,31.761355046970984,237.33403189141129,750.0941741604581,21.259782523127896,59.10271049085911,0,0,0,0,2.2952260730932834
80,1,87.08456880186698,892.8385970005154,43.92795750900166,613.5238477266388,163.0692275076268,294.7507006882354,417.513111116256,204.83855113810176,59.59089091723195,266.01968128409897,0,0,0,2,1.4814877589349986
80,3,44.46170177780865,335.20638462264,160.00209048518664,59.45814980762471,1826.955557338137,57.81116872307606,261.4836867524189,170.07097253684435,20.164509122722187,16.399360908987347,0,0,1,0,3.2625398127955827
80,2,102.33136596087486,1349.4793624933686,99.56813205955314,101.83908005543839,168.7659217205615,4.29072721859095,130.95832227830323,80.60237432259825,317.31889049852134,10.361838361513737,1,0,0,1,1.6524646280108632
80,2,161.42759029713335,648.3404881316399,189.11352354657097,169.04502802137924,2232.1406420240887,17.0040415626529,276.98805837499634,598.5624286520481,140.95018964891028,134.7626841460135,0,0,0,1,3.2520884104148107
22,1,3.5539537657010003,397.3668139056663,318.96897595821474,54.15024005951945,1571.1732797621326,50.65467306882725,41.541557022519875,158.76823760119896,17.53743892130136,12.903502127059467,1,0,0,1,0.3022738286485714
22,1,74.2446411225799,3218.8061620542476,289.8591603870426,1215.4218689566017,1201.0531390426825,138.92125440851194,14.0922836985513,628.3010113591056,182.61465410975399,41.23770781835327,0,0,0,1,1.1751347936233751
80,3,45.46059169223621,85.59741807159256,76.21875905442823,367.62835512545064,71.78713988763259,44.726128590437725,861.592213947037,1394.6318739588016,29.140237780012885,79.81691338789086,0,0,0,2,2.212964954249325
443,2,94.7408622532466,2519.0565187119414,238.96630074740614,1151.2733170797223,625.9074647943207,116.7043487063699,588.717586660774,140.9577954352636,256.88283378524034,11.14092612088402,0,0,0,1,0.4646713662571954
443,1,14.149594903962488,2319.155226663332,88.08290403516287,22.217550261125375,387.2163044838091,66.93078167688824,409.37487057819055,1624.7934215114904,345.8750360198654,4.206092591866188,0,1,0,1,0.31102218539951787
443,3,19.42197855279863,274.19355164723555,18.569674912221526,108.07732046883784,301.78082860754995,30.982685798194886,265.1363581794924,588.6764672466835,221.1385857894979,2.923230566877437,0,0,0,2,0.946903536247357
80,3,562.2240878583855,553.2745502790697,61.862871680878186,371.1773218792958,1318.9822021811553,382.317226511285,952.3613345609822,50.20661748279064,46.652728760861386,32.85122787082699,0,1,2,1,1.1847004057469426
80,2,9.80948732519738,2008.4369814418462,223.20986732819233,121.10827543793101,366.4224877811708,139.81772677035212,582.4528659238484,3748.8784510517526,240.53761685715435,4.555424602023731,0,0,1,1,2.981624978396632
80,3,21.067889473257505,1785.9260091691349,109.57721807399427,334.99948999733834,667.0836004247025,12.490564146622166,538.9273467466148,447.5276742402938,232.0128180732751,29.106743559154523,0,0,2,1,1.1502127930659412
80,2,13.1278057706079,1745.4434154938165,8.931087802854945,847.1487931087091,284.34822169396585,49.78846288326832,1279.6092271454306,940.1689759342199,59.15273713251283,115.65665463457447,0,0,0,1,0.40094961880353275
25,2,296.9065861806512,290.9322999976828,76.64622980051045,535.934304552002,698.310441997428,36.71022483057822,1173.7203145457997,638.5611173283293,394.41198103306243,3.3552084461267064,0,0,1,1,1.2292404536984554
53,1,30.5825996417742,883.5736464206603,31.942671032279556,898.8822482952813,12.94631483013296,65.31941393207478,22.146932084575337,529.2923746272681,171.94742945273182,47.04773825414505,0,0,0,0,0.8190520283930177
443,3,122.39493129422183,1188.1019805560725,136.29655990891902,470.9148221150298,1450.3080889650405,1.8222054063884652,443.82508395490186,968.4629102458118,154.9324605861481,7.640057436974677,0,0,1,2,0.2243688037994752
21,3,3.0742633959427015,543.3951863209724,56.560754475531894,408.962436523571,1041.1143308618473,61.77352130071999,104.5182794832978,2717.9599650228506,70.11839542395627,51.36763982301629,1,0,0,1,2.0369241365526918
443,3,58.03832134342281,143.61367297180047,67.0518306388262,1061.9461239826196,797.9135609353848,328.9929666402735,126.68985535693206,208.15149893377702,227.0729798250698,120.64878917267036,0,0,1,1,0.18959629829334795
80,3,39.370591055839114,1359.451690846919,56.16951216212226,80.32769999396116,739.9312564919068,78.64311517914503,14.796133703222747,1253.8907115099184,29.723658629694903,4.4866769459760505,0,0,0,1,1.4494851495378327
80,3,15.542284650226179,225.63306453464776,222.88691832773165,403.60395857172716,2398.173924395581,10.504361131401513,145.6724429269076,1068.1113560248607,18.67220073435334,15.932026184215667,0,0,0,1,0.9321970830673613
22,2,195.0102593727526,870.6001954007662,411.4674072439679,319.9092598354005,771.6111106668079,77.98431013727314,259.88436150940623,108.76837720209534,84.99030285410085,22.038672704860144,0,0,0,1,0.9779847386806523
80,1,158.98869485617286,981.3646257559112,40.00619121686406,12.596389320498568,1895.918450972023,41.783367042349425,268.8945262023968,1255.526410180236,67.79582710032498,11.219487602430814,0,0,0,1,0.03653998356020478
80,3,90.80701752340164,347.1612280365525,189.4299090856832,63.650820171074166,2911.8887456936104,49.90637734149032,459.4601736929965,198.60865852260838,26.985820867320836,50.57989546104703,0,0,0,1,0.4308568453628919
80,3,28.991570848408095,304.99927588364227,161.55320716997636,418.85329559065895,1591.17199795653,95.63094256931711,579.9464257917152,142.35745236362376,112.16211509152521,61.83118234127388,0,0,0,1,0.8007972933529258
443,2,43.69978449180687,18.46395428342382,320.32514082146207,509.4556002045055,115.59342999849346,107.32543037308851,78.95378638767473,467.17925522800783,118.63336379664082,21.59418284783779,0,0,0,1,0.07045924923649524
80,2,77.42959399897578,581.0468432491975,324.08802851758145,1045.570245681551,411.1583758902105,230.2869203123715,343.65449533878115,1963.2637172079371,125.24482568282154,11.100421773419177,0,0,2,1,0.03450954778285937
80,1,59.67337682413111,2231.566136351023,172.86148932545024,600.7519760812424,74.06054015912522,5.804173490927896,1041.9829472662832,1530.2295478550736,12.31305692160292,6.282530564557209,0,0,0,1,0.43508001553130354
21,2,150.4247772040521,59.89774588113473,160.48848213607275,540.8829724444605,745.4616808444258,20.64457523535004,277.478544529001,639.23917308722,66.34664961054177,64.00271855797206,1,0,0,1,0.5056107626428523
22,2,235.96156311810904,827.582349724459,16.469754762301744,88.66737971505104,838.6278817706819,29.87259302139907,885.2662383442188,434.18506960425765,73.18191553694656,113.83480228197071,0,0,0,1,0.45286132001950313
80,1,473.51754659980037,1174.9121872693897,7.542153068505746,1333.52270018383,7.06602680876209,4.19623249410766,968.5153039463853,237.51008089776948,563.9543490426527,14.30499182557117,0,0,0,1,0.10529923893473697
80,3,32.444629426101386,428.91646608724005,1.817401967982069,671.1722788179013,2012.4997188102113,83.20074807656913,25.079552695691753,1752.6398983555268,39.01017292661978,31.284631356453197,0,0,1,1,0.7680642124553505
22,3,48.97882013849223,820.2182079909404,18.28178243853728,326.8096254439295,24.950045098121123,160.08531138333706,69.3130894740151,1502.5750022993984,13.627111252098326,34.15232614453686,0,0,0,1,0.664641290357941
80,3,71.8371139554316,388.2863985172962,182.19327939439938,1777.3383148715566,3824.406262211493,33.2648487123603,36.17731072777567,1755.1523905937636,27.19966749875183,91.39093773301154,0,0,1,1,1.7418370603489408
22,3,178.5982639987104,12.047963306941202,79.33602251806461,688.5099139546497,211.54180568435555,77.95241514411815,23.549547879706484,1784.4450107343819,16.230185649323104,1.4776795821085449,0,0,0,1,0.19198998494103914
25,3,38.28861160227455,599.1862522024469,61.258896805333606,686.6040454040698,4769.194657841079,149.86715835268288,97.72380155749127,1307.6494972910093,1.1567825870019788,192.07164972249993,0,0,0,2,0.1971525419464422
80,2,32.53937948231607,87.39451113655574,60.71420255169551,22.296552021927646,2678.309733356814,20.484441312231937,765.825776170337,205.18742066124054,23.22328913098934,19.40979627744214,0,0,0,1,1.2889783884057535
443,1,178.00738371467884,241.2116560124672,45.480912806557626,402.79346119894007,539.1303715963321,414.9258983301817,925.7714816189118,80.51525012798473,172.5603875354531,40.66686582245627,0,0,2,1,0.082753241675164
443,2,85.95067216001398,27.1242113702171,35.70242760166106,256.77560680812064,150.87061019623096,188.89647857916893,157.728217582356,1708.0143252636803,48.99211126831261,5.962540841524179,0,0,0,2,0.14504467914274835
443,3,110.9896151506125,791.329439041603,21.310723503502675,521.8809023050007,701.3142952917376,104.88680309298744,348.764784217676,174.6122404526815,104.45329738266442,1.163107898514664,0,0,1,1,1.3706985425433014
80,2,54.76164984952443,3447.2484400719322,241.9708309685185,645.8823069218492,348.32372966185625,225.17485000362134,6.121762868378082,773.3718892781382,24.165409856431015,13.73078060447566,0,0,0,1,0.9580490796741212
443,3,82.15246305358572,106.48319433515296,46.04561708674681,121.41628578882143,1341.1968241522895,173.59655328676078,165.24205853338952,85.34806849740036,182.01233508382344,5.677307237243399,0,0,2,0,0.24190321614029942
23,3,112.73378839618826,104.83927424171098,145.21855614052149,335.634497784702,1684.0916852821754,60.421005146909266,306.6089795529848,502.79305536450835,164.0207182906892,55.96273880397885,0,0,0,1,0.36986340803369255
22,3,9.639144263291433,546.8860615867051,110.16630107681482,373.959060931607,274.5243414688436,70.6323797409529,279.92250219750974,1054.0163545282726,302.7457045865276,8.715001709329332,0,0,2,1,0.2328627789955122
443,3,146.39573187086324,50.15367755096994,33.429304392047705,566.069000059472,347.5422088294675,326.61392541143346,775.9303341712334,393.9940666229136,49.14082609591978,75.33025513631758,0,0,0,1,0.6665332079037218
22,2,35.12296809366068,65.03604159356735,154.73521460932054,254.1183885268601,371.4688836847738,16.815915817008847,250.14505869777386,765.5629778699702,85.63158961988712,30.932155258670583,0,0,1,1,2.3472773863581025
80,3,99.16897579490069,390.3755937642615,92.03648429502994,493.89726347385897,294.9146169272711,42.79911528168105,90.63379326274453,278.75202794344773,134.59545893848573,3.044299207123749,0,0,0,1,1.301012002638366
22,1,48.043211591905994,396.82225277552095,332.4386831529948,1.6893596282111114,719.5534390762668,102.0735066137752,152.18793037094167,226.82133267430567,71.71570390266729,8.157805458776277,0,0,0,1,0.15234456674470198
23,2,57.737142385117025,1179.1136279401464,91.13948782484333,614.6524220190022,1767.2772637665155,61.677875098620675,1075.326706803338,332.86840575380063,107.72253586417959,154.5124045311701,0,0,0,1,2.5745441632693793
80,1,294.90692339878666,1594.5763491410946,36.247280146264934,750.7100057592248,1072.7148269992847,115.0424504870041,106.29757192167338,1505.501715376724,77.99064225925237,49.633834620349816,0,0,2,1,1.7690082139075272
22,1,0.8677554563940741,4456.326552722431,103.31717053852184,2338.4809240055815,428.6227770512448,50.31454545247613,212.2193301617396,295.439890195617,13.526869492000529,34.19902354413539,0,0,0,1,0.010423743515919596
80,2,336.56067969943473,199.19183388451117,84.02901987210161,619.43298442579,4308.048493184345,34.307078242309,42.73959873278196,785.1400342778566,13.312716181720699,37.52385718463525,0,0,2,1,2.2309941186199547
443,1,267.0425104659207,1083.7294163188635,85.04670171366354,715.871283404971,659.5096629697257,69.61166715067961,538.5275779704804,371.2937114553454,176.08538051598012,31.822018354634334,0,0,0,1,0.4204594924641554
80,1,142.19061631777242,1540.8617862591623,52.471934673379614,401.02670694601017,441.0640962087793,12.216988711110503,843.0825407694849,623.9613773080948,125.21854819898788,65.39282977866375,0,0,0,0,0.11009964499952267
443,3,19.862380959465888,111.60890039470479,89.05237194691935,150.01374889595448,312.08104364861225,52.595031258975666,303.42690782401786,601.5732592993346,46.39666022696401,40.528487700753175,0,1,0,2,3.5749387210719226
80,1,31.254387424525333,921.4479995990621,190.46857479332277,412.718813538322,2834.3101288295525,386.39213857362273,396.905860876334,1574.3943401492102,63.17443821615417,38.011701420930684,0,0,0,2,1.7528235557593974
23,1,60.58112957955378,304.96489122473605,30.393452357712334,66.0012786616193,403.54758352676635,94.08182794611105,253.34754916054004,532.3107261151841,51.48136442746094,27.735954608305963,0,1,0,1,0.30225871048848524
80,2,292.6275351968362,1748.7135092230712,70.78313079624742,652.5844266663823,1936.0981580595226,285.5388389811597,151.8289614772764,614.5834656937184,81.09946777139695,50.01555738625976,0,0,0,1,0.6155881497623643
80,1,19.164588308263657,2246.1063454054447,24.48603092902606,262.6571594342309,317.19704971058474,174.71404510483333,387.0581011618822,3709.5673320300025,3.777187979275029,129.14469218399438,0,0,0,2,0.3235374662485487
443,1,38.97213715739687,1049.5283803891891,155.285326528107,742.0360804398035,2649.217446317346,48.23428522790735,66.50470994695807,1873.2750146386156,68.59845621227967,71.2643976997511,0,0,0,1,0.7674802768217648
80,1,118.95981838748664,50.90191000222146,99.60050636256543,329.87837140863166,1425.7386533825193,9.33739747110327,1442.7039203184565,933.5504587997199,37.91986713105416,30.627738579808977,0,0,0,1,0.013684214129071021
443,2,128.18084934597886,1770.04654679501,261.76638028186335,332.7894977474289,49.77111861278238,13.446669281328733,508.3673023622871,3528.7352176734616,16.979591713743034,24.75943158944027,0,0,0,1,0.8959401690820403
80,2,9.306353075833892,584.7579923763765,214.11986182207303,1360.935211897684,840.5708978169787,302.46751781691853,870.1800203880855,699.3920505640489,83.7758438963435,7.261775223603687,0,0,0,1,3.2599606105246033
443,1,33.09419795152076,171.94962903769886,181.3772503942981,14.791536953049036,1322.9352344803565,151.19606726220798,128.25095484908567,1697.6312653429645,120.90244586428742,26.917027186435032,0,0,0,1,0.19980856529231789
80,1,112.05232005958554,4300.994690188285,75.73786553643981,64.83454548919573,1967.3615354312235,81.4128129373402,1279.8092608724617,896.1262802527763,70.82627600316462,37.584265437229504,0,0,0,1,0.6702309821577374
80,3,2.360851266927877,285.5215409823122,157.82857935211229,183.61530601218848,247.35436805508073,0.9401323026037238,627.9411628079846,1285.338281275089,4.525147316484884,4.487978356823526,0,0,0,1,0.9850937464912907
80,3,25.454427256483463,152.9062237858127,44.15919271311468,124.40556520484738,189.60101383316902,127.70467984925946,101.30935117194889,1239.714298640379,44.32972768971003,56.58635533867572,0,0,0,0,0.22827809588036524
443,3,166.49641394733075,558.9822718174453,86.15558175413007,92.52837466784385,1634.6642738142702,8.57144045494254,148.18105040614935,43.477135453410234,45.161586864605304,0.5781278009700231,0,0,0,1,0.6949664597373341
80,2,3.700680459882418,1589.8052406912764,52.892770245881096,996.7074777291637,1633.632336710859,32.934925648763475,302.85067918436175,357.9900648903886,86.22387364966558,92.97875327032955,0,0,1,1,1.1220035571084164
443,2,0.09756282944160453,414.5471814379646,36.783663535547575,1143.559729230489,702.3126136802173,25.10342386412917,266.09600299014755,484.1812148092461,42.0261888052176,4.865722664009211,0,0,0,1,0.6360805529335942
23,3,29.511688486225186,1166.3917747690473,144.96883172679318,418.5504066253897,623.736393701965,35.9986101987284,704.6813340205907,1213.9737256709386,118.73047831461025,37.0335763844024,0,0,0,1,0.11433281079587715
443,2,11.993575106210175,242.35980822464788,111.94579728773478,232.57139523884905,227.98419944845008,17.720049345434976,30.64978782108637,171.8136698821753,106.67553039693378,152.5230077492298,0,0,0,1,0.14855589039961362
80,3,177.75027985909136,129.34453670281803,14.987026635820671,507.9525088062461,221.882812997538,2.143942356005466,340.88996939850256,38.11403398072116,19.09337860648993,53.80336966399245,0,0,0,1,2.1193552092487042
443,1,66.40295914293212,447.78046480675164,108.68798406405705,542.1005614946794,2106.6938496749917,398.2559906319144,721.4281687221969,13.714329335778693,17.683827077951634,6.573549787595981,0,0,1,1,1.8421349388755892
443,1,30.27767776565758,1549.0304319725667,56.00184147412987,686.5504305326032,623.5279179917186,135.8863368212569,139.6538753918856,1282.308488385111,18.238431717101733,33.17941804202679,0,1,0,1,0.47918608384536615
21,2,3.1612180035007986,866.027089884411,84.73919711034328,18.364117363661954,1771.920402856657,1.0629759927765734,149.8467611148816,605.5232689990701,80.71325166403514,10.561571150289687,0,0,0,1,0.3399091150181422
